year,month,mileage,daily_km,hybrid,displace_cc,weight_kg,age_month,temp_ave,gasprice,pop_density
2014,3,14.5859375,8.9,0,1320,1365,9,10.1,158,187
2014,3,24.96335079,45.4,1,1330,1465,58,6.1,157.325,186
2014,3,18.91772152,37.4,1,1330,1405,31,10,154.775,1213
2014,3,19.44606414,74.1,1,1330,1405,28,11.5,158.95,1027
2014,3,15.13833992,38.3,1,1330,1485,26,6.1,157.325,186
2014,3,12.71590909,10.7,1,1330,1475,26,0.5,158.325,65
2014,3,8.783783784,5.9,0,1330,1275,108,9,160.9,559
2014,3,15.79824561,25.7,1,1330,1475,55,9.5,154.525,273
2014,3,17.5,50,1,1330,1465,57,7.8,156.4,489
2014,3,7.815789474,14.8,0,1460,1475,138,0.5,158.325,65
2014,3,15.96470588,11.8,1,1490,1495,144,10.3,157.05,251
2014,3,12.64264264,26.3,0,1490,1255,69,9.9,155.825,4656
2014,3,16.25,15.5,0,1490,1335,126,11.5,158.95,1027
2014,3,21.0070922,29.6,1,1490,1355,7,9.1,160.85,197
2014,3,19.34246575,29.4,1,1490,1350,26,10.3,157.05,251
2014,3,14.0982906,15,1,1490,1355,4,9.4,157.95,234
2014,3,7.204262877,45.1,0,1490,1505,31,9.4,157.95,234
2014,3,10.41139241,18.3,0,1490,1475,45,8.5,160.275,105
2014,3,11.51702786,24.8,0,1490,1525,46,8.2,158.8,378
2014,3,10,22.5,0,1490,1475,36,9.9,155.825,4656
2014,3,10.88888889,9.3,0,1490,1375,71,7.8,156.4,489
2014,3,13.52422907,102.3,0,1490,1475,76,9.3,157.5,1448
2014,3,11.73611111,33.8,0,1490,1355,95,3.7,158.925,122
2014,3,11.96172249,35.7,0,1490,1455,61,10.3,160.975,212
2014,3,9.911894273,18.8,0,1490,1505,15,6,157.55,143
2014,3,12.99183673,22.7,0,1490,1665,111,9.3,157.5,1448
2014,3,18.04722222,26,0,1490,1405,87,12.3,158.5,147
2014,3,20.96273292,16.1,1,1490,1365,26,10,157.575,671
2014,3,16.72,27.9,1,1490,1365,3,-2.2,158.325,65
2014,3,18.43023256,30.2,1,1490,1375,15,10,154.775,1213
2014,3,20.58139535,66.4,1,1490,1365,12,0.5,158.325,65
2014,3,8.021390374,7.1,0,1490,1445,80,10.1,158,187
2014,3,11.23809524,11.2,0,1490,1305,101,11.9,165.325,342
2014,3,18,18.9,1,1490,1535,69,9.8,159.125,536
2014,3,9.249011858,11.1,0,1490,1355,25,8.8,154.375,1923
2014,3,10.09917355,23.5,0,1590,1815,29,9.5,154.525,273
2014,3,11.58045977,10.1,0,1760,1435,133,10.5,160.875,487
2014,3,22.29916898,115,1,1790,1585,11,11.3,159.175,245
2014,3,11.06589147,27.2,0,1790,1465,87,18.4,157.825,637
2014,3,10.57104558,18.8,0,1790,1555,145,10,157.575,671
2014,3,19.14827586,25.2,1,1790,1625,52,-2.2,158.325,65
2014,3,14.26395939,46.8,1,1790,1745,19,2.5,157.875,85
2014,3,18.52008457,43.8,1,1790,1865,5,9.3,157.5,1448
2014,3,2.083333333,100,1,1790,1625,57,11.5,158.95,1027
2014,3,18.92561983,20.8,1,1790,1735,19,9.4,157.95,234
2014,3,22.11340206,19.5,1,1790,1625,22,6.1,157.325,186
2014,3,19.59459459,60.4,1,1790,1655,27,2.5,157.875,85
2014,3,4.901449275,67.6,1,1790,1625,21,12.3,158.5,147
2014,3,15.83333333,40.4,1,1790,1725,12,8.1,159.625,354
2014,3,18.84244373,83.7,1,1790,1695,30,4.1,161.575,158
2014,3,16.40419948,29.8,1,1790,1725,30,9.3,157.5,1448
2014,3,12.94523927,119.3,0,1790,1735,72,9.3,157.5,1448
2014,3,20.12301587,42.3,1,1790,1625,39,9,158.35,322
2014,3,25.9958159,29.6,1,1790,1625,21,10.1,157.625,3774
2014,3,21.11111111,59.1,1,1790,1625,20,1,158.325,65
2014,3,15.78534031,28.7,1,1790,1685,8,11.1,162.6,347
2014,3,18.81533101,24.5,1,1790,1625,34,5.5,155.675,320
2014,3,16.93215339,23,1,1790,1625,15,10,156.9,338
2014,3,18.33743842,39.2,1,1790,1725,30,9.5,154.525,273
2014,3,17.42753623,22.9,1,1790,1655,22,10.5,160.875,487
2014,3,20.3125,34.2,1,1790,1625,39,9.9,155.825,4656
2014,3,30.9178744,30.5,1,1790,1685,25,10,156.9,338
2014,3,7.950819672,4.6,0,1970,1635,159,10,154.775,1213
2014,3,6.040609137,15.9,0,1990,2060,57,5.5,155.675,320
2014,3,10.08174387,20.6,0,1990,1615,76,8.1,159.625,354
2014,3,4.288830716,61.4,0,1990,1945,93,2.5,157.375,140
2014,3,7.944976077,15.8,0,1990,1400,119,11.1,162.6,347
2014,3,7.666666667,10.5,0,1990,1595,214,0.5,158.325,65
2014,3,8.963133641,64.8,0,1990,1715,76,6,157.55,143
2014,3,8.991666667,21.6,0,1990,2050,146,10.6,163.175,188
2014,3,18.15699659,24.2,0,2350,2015,124,10.3,157.05,251
2014,3,9.154929577,26,0,2360,1805,98,9.8,159.125,536
2014,3,7.129032258,21,0,2360,2210,136,9.1,160.85,197
2014,3,7.164179104,16.8,0,2360,2170,126,10,157.575,671
2014,3,7.688888889,38.4,0,2360,2125,87,10.4,160.575,6069
2014,3,9.041666667,19.7,0,2430,1845,87,9,160.9,559
2014,3,10.45945946,27.6,0,2430,1715,211,-2.2,158.325,65
2014,3,9.32748538,35.4,0,2450,1685,116,8,156.7,316
2014,3,8.5,30,0,2480,2150,86,7.6,157.075,313
2014,3,8.700934579,24.8,0,2490,1835,143,7.8,156.4,489
2014,3,5.130890052,22.6,0,2490,1885,26,9.8,159.125,536
2014,3,6.708074534,17.1,0,2690,2015,139,3.9,157.45,91
2014,3,7.793103448,22.6,0,2970,2525,89,6,157.55,143
2014,3,11.46,208.4,0,2990,1905,189,10,157.575,671
2014,3,9.542857143,35,1,3310,2295,102,7.4,160.2,192
2014,3,8.239705882,33,0,3490,1560,137,8.5,160.275,105
2014,3,6.810810811,10.5,0,3690,1995,50,11.5,158.95,1027
2014,3,4.865,4.6,0,3790,1590,73,5.5,155.675,320
2014,3,5.214285714,17.4,0,3960,1975,179,6.1,157.325,186
2014,3,5.4,15,0,4300,1620,103,7.6,157.075,313
2014,3,6.511299435,25.6,0,4600,2295,88,9.8,159.125,536
2014,4,14.578125,6.2,0,650,950,91,14.3,164.42,3774
2014,4,20.13636364,44.3,0,650,1090,86,13.5,164.18,234
2014,4,13.76623377,9.6,0,650,1070,156,13,165.58,105
2014,4,18.37241379,12.7,0,650,1010,24,6.7,164.92,65
2014,4,15,23.2,0,650,1040,50,14.3,159.24,273
2014,4,11.1686747,8.8,0,650,1050,111,7.3,164.92,65
2014,4,12.64285714,16.9,0,650,990,96,14.8,161.28,4656
2014,4,10.2189781,6.7,0,650,1130,102,9.7,164.06,91
2014,4,16.66666667,24.7,0,650,1150,23,20.9,162.72,637
2014,4,15.83829787,16.9,0,650,1020,12,14.3,159.24,273
2014,4,11,22.7,0,650,1010,10,6.9,164.92,65
2014,4,13.31914894,78.2,0,650,940,60,14.2,167.12,487
2014,4,17.03422053,56,0,650,1240,80,14.6,167.44,197
2014,4,18.57819905,43.6,0,650,1090,11,14.2,167.12,487
2014,4,11.875,42.8,0,650,1140,96,12.8,162.82,166
2014,4,15.57575758,36.7,0,650,1070,76,14.6,163.08,671
2014,4,16.41304348,21.6,0,650,1040,81,13.1,164.7,354
2014,4,8.166666667,4.7,0,650,1000,133,14.8,161.28,4656
2014,4,12.6,3.3,0,650,1040,118,14.3,159.24,273
2014,4,24.5,3.5,0,650,1010,85,7.3,164.92,65
2014,4,19.01515152,25.1,0,650,1060,105,8.8,162.44,140
2014,4,10.09803922,13.7,0,650,1180,17,10.3,165.7,122
2014,4,9.076923077,5.1,0,650,1070,130,13.2,164.42,378
2014,4,26.06936416,21.5,0,650,950,111,15.7,165.18,245
2014,4,13.81639344,46.8,0,650,1180,66,14.3,163.68,536
2014,4,13.63829787,213.7,0,650,1030,43,14.2,167.12,487
2014,4,9.509090909,2,0,650,950,54,14.3,163.2,338
2014,4,15.39215686,17.4,0,650,1040,93,14.3,163.2,338
2014,4,11.80412371,10.9,0,650,1120,62,13.5,164.18,234
2014,4,12.14285714,2.1,0,650,1040,106,4.2,164.92,65
2014,4,10.80882353,7,0,1240,1195,133,15.6,164.48,1027
2014,4,11.27721335,38.8,0,1320,1365,71,7.3,164.92,65
2014,4,12.5177305,23.5,0,1330,1275,98,13.5,163.08,316
2014,4,20.13946588,48.5,1,1330,1405,34,14.2,167.12,487
2014,4,14.625,4.1,1,1330,1465,54,14.6,163.08,671
2014,4,17.56666667,65.9,1,1330,1475,27,14.2,167.12,487
2014,4,14.73684211,15.1,0,1330,1285,72,10.2,168.04,158
2014,4,15.30120482,36.3,0,1330,1305,33,14.2,167.12,487
2014,4,12.23357664,19.7,0,1330,1275,103,15.6,164.48,1027
2014,4,12.82485876,14.2,0,1340,1365,86,12.8,163.16,313
2014,4,5,6.4,0,1380,1335,131,12.5,162.02,489
2014,4,9.787234043,15.3,0,1380,1705,32,16,164.5,147
2014,4,17.61111111,15.1,1,1490,1565,117,10.2,168.04,158
2014,4,19.33333333,25.2,1,1490,1545,121,10.3,165.7,122
2014,4,14.04897959,16.4,0,1490,1425,59,14.8,161.28,4656
2014,4,22.62857143,18.9,1,1490,1365,22,8.8,162.44,140
2014,4,27.66666667,31.6,1,1490,1565,122,16.9,172.08,184
2014,4,10.5,25.8,1,1490,1360,49,13.5,164.18,234
2014,4,12.53393665,30.8,0,1490,1415,93,13.1,164.7,354
2014,4,12.15686275,14.1,0,1490,1275,36,14.3,164.42,3774
2014,4,20,15.2,1,1490,1555,88,14.3,164.42,3774
2014,4,14.53020134,39.4,1,1490,1535,34,15,166.58,6069
2014,4,19.15966387,12.7,1,1490,1365,20,15.7,165.18,245
2014,4,24.96240602,132.8,1,1490,1415,5,14.3,159.24,273
2014,4,15.14450867,12.5,1,1490,1365,23,4.6,164.92,65
2014,4,21.60839161,14.7,1,1490,1455,6,14.6,163.88,1448
2014,4,12.08133971,126.2,0,1490,1505,78,12,163.88,143
2014,4,17.51351351,49.8,1,1490,1720,27,15.3,163.9,105
2014,4,15.66666667,43.9,0,1490,1445,40,12.8,163.16,313
2014,4,19.53333333,9.8,0,1490,1285,79,15.6,164.48,1027
2014,4,24.05405405,17.8,1,1490,1365,14,14.6,163.88,1448
2014,4,16.08695652,42.3,1,1490,1805,21,14.6,167.44,197
2014,4,5.014285714,39,0,1790,1525,13,15.6,164.48,1027
2014,4,9.911392405,70.5,1,1790,1585,57,9.7,164.06,91
2014,4,19.27860697,155,1,1790,1625,14,14.4,162.58,251
2014,4,6.833333333,1,1,1790,1655,45,14.4,166.2,559
2014,4,25.38504155,43.6,1,1790,1585,46,12,163.88,143
2014,4,30.9947644,49.3,1,1790,1655,49,14.3,159.24,273
2014,4,19.84571429,17.4,1,1790,1625,31,14.6,163.88,1448
2014,4,18.97883598,12.4,1,1790,1735,10,14.8,161.28,4656
2014,4,10.02716049,38.7,0,1790,1685,115,14.3,164.42,3774
2014,4,23.5862069,34.2,1,1790,1625,38,12.4,161.92,277
2014,4,9.523809524,13.6,1,1790,1625,45,15.3,163.9,105
2014,4,22.98305085,113,1,1790,1625,30,12.8,163.16,313
2014,4,13.09090909,20.6,1,1790,1675,56,15.4,168.16,347
2014,4,17.4375,16.4,1,1790,1845,10,15.6,170.84,342
2014,4,25.40226629,85.4,1,1790,1625,48,4.6,164.92,65
2014,4,5.829646018,43.9,0,1980,1655,149,11.1,164,186
2014,4,5.85106383,5.2,0,1980,1775,88,14.6,163.08,671
2014,4,9,17.1,0,1980,2065,11,10.2,168.04,158
2014,4,8.081534772,16.8,0,1990,1655,157,6.9,164.92,65
2014,4,4.786450663,15.5,0,1990,2005,116,7.3,164.92,65
2014,4,1,45,1,1990,1905,8,14.8,161.28,4656
2014,4,8.22826087,7.2,0,1990,1665,17,7.3,164.92,65
2014,4,23.75,36.6,1,1990,2100,14,13.7,160.66,1923
2014,4,8.780487805,15,0,1990,1795,15,11.1,164,186
2014,4,6.522648084,124.8,1,1990,2100,13,14.3,163.54,322
2014,4,13.64303178,46.5,0,1990,1685,101,14.2,167.12,487
2014,4,11.55714286,32.4,1,1990,2100,7,14,168.62,188
2014,4,8.716129032,8.7,0,1990,1615,209,15.7,165.18,245
2014,4,11.33779264,84.8,0,1990,1855,108,20.9,162.72,637
2014,4,11.25592417,47.5,0,1990,1750,126,14.6,163.88,1448
2014,4,8.195372751,17.7,0,1990,1645,113,12.4,161.92,277
2014,4,8.613861386,5.4,0,1990,1665,133,14.3,164.42,3774
2014,4,8,11.2,0,1990,1695,57,14.6,163.88,1448
2014,4,7.97752809,8.4,0,1990,1970,104,14.8,161.28,4656
2014,4,6.642857143,4.4,0,2190,1865,151,14.8,161.28,4656
2014,4,7.941176471,6.4,0,2250,1995,164,15.3,163.9,105
2014,4,10.65318098,164.3,0,2350,2250,118,16.9,172.08,184
2014,4,8.503937008,10.3,0,2350,2270,36,14.8,161.28,4656
2014,4,12.06292135,25.6,0,2360,1675,72,14.3,163.2,338
2014,4,7.005825243,17.2,0,2360,1895,90,12.2,165.08,256
2014,4,13.45348837,26.3,1,2360,1915,49,12.2,165.08,256
2014,4,7.26984127,25.4,0,2360,1965,145,4.6,164.92,65
2014,4,8.759574468,18.7,0,2360,2355,21,14.6,163.88,1448
2014,4,15.43792325,57,1,2360,1915,25,15.6,164.48,1027
2014,4,8.645454545,38,0,2360,2185,87,14.2,163.12,187
2014,4,6.785714286,8.6,0,2380,2070,157,14.3,163.2,338
2014,4,8,6.7,0,2450,1775,91,14.6,163.08,671
2014,4,16.60309278,30.7,1,2490,1825,11,10.2,168.04,158
2014,4,4.598253275,5,0,2490,1995,145,4.6,164.92,65
2014,4,7.6,9,0,2490,1835,108,11.1,164,186
2014,4,15.01622718,41.1,1,2490,1965,5,14.2,167.12,487
2014,4,6.701098901,14.5,0,3450,1825,19,14.8,161.28,4656
2014,4,7.2,18.7,0,3960,1965,229,9.1,163.16,85
2014,4,4.6,23,0,4170,2205,120,7.3,164.92,65
2014,4,7.1625,21.8,1,4960,2595,77,14.6,163.88,1448
2014,5,16.66666667,8.6,0,650,1110,17,15.5,163.425,91
2014,5,18.08743169,15,0,650,1040,28,19,168.175,487
2014,5,9.482758621,15.7,0,650,1110,114,14,165.7,65
2014,5,11.87534626,20.4,0,650,930,67,19.5,163.625,671
2014,5,5.883190883,27.5,0,650,1020,111,23.6,163.95,637
2014,5,14.030837,18.7,0,650,1150,23,20,165.8,147
2014,5,19.28,6.3,0,650,1120,57,19.5,169.175,188
2014,5,14.09774436,12.9,0,650,1130,72,19,168.175,487
2014,5,13,16.4,0,650,1000,94,17.1,164.825,186
2014,5,14.2920354,21.5,0,650,1050,70,20.3,169.325,347
2014,5,8.677248677,27.3,0,650,1210,93,14,165.7,65
2014,5,11.13475177,7.8,0,650,1050,50,16.8,166.25,122
2014,5,14.66666667,3.1,0,650,1080,80,19.8,163.125,536
2014,5,17.47985348,22.7,0,650,930,95,18.8,165.05,234
2014,5,18.47161572,42.3,0,650,1070,116,19.8,161.1,273
2014,5,16.48514851,12.8,0,650,1040,110,19.5,163.625,671
2014,5,11.86813187,24,0,650,1070,139,19.8,166.95,105
2014,5,8.653846154,2,0,650,1040,76,18,163.025,277
2014,5,12.51572327,9.5,0,650,1060,60,19.5,164.975,1448
2014,5,18.23529412,14.1,0,650,940,131,13.1,165.7,65
2014,5,18.74519231,12.2,0,650,1050,81,18.5,166.1,105
2014,5,10,12,0,990,1265,75,19.5,165.15,3774
2014,5,16.80276817,27,0,1190,1315,6,19.5,163.625,671
2014,5,18.82550336,37.4,0,1240,1275,18,16.5,169.475,158
2014,5,7.483221477,10.6,0,1290,1335,106,19.8,163.325,4656
2014,5,10.14925373,3.1,0,1290,1365,89,19,168.175,487
2014,5,12.34782609,71,0,1330,1415,14,14.6,164.65,140
2014,5,21.35714286,59.8,1,1330,1485,32,19.8,161.1,273
2014,5,10.71428571,31.4,0,1330,1285,56,19.4,164.425,316
2014,5,13.54098361,31.8,0,1380,1345,138,12.7,165.7,65
2014,5,14.17784257,30.4,1,1490,1730,11,20.5,166.15,1027
2014,5,20.14778325,19.5,1,1490,1375,25,14.6,164.65,140
2014,5,13.43195266,13.4,0,1490,1375,27,19.8,166.95,105
2014,5,19.3006993,23,1,1490,1555,98,18.5,164.275,166
2014,5,21.39393939,50.4,1,1490,1535,63,16.5,162.425,320
2014,5,11.76056338,10.8,0,1490,1725,95,19.6,164.675,338
2014,5,19.97084548,85.6,1,1490,1555,5,19.8,161.1,273
2014,5,16.6557377,35.9,1,1490,1805,29,19.8,163.125,536
2014,5,20.41666667,35,1,1490,1805,15,18,163.025,277
2014,5,12.91925466,9.9,0,1490,1445,6,14,165.7,65
2014,5,14.86394558,48.6,0,1490,1605,72,16.8,166.25,122
2014,5,15.33742331,55.6,0,1490,1305,41,19.6,164.675,338
2014,5,8.666666667,42.7,0,1490,1455,46,19.8,163.325,4656
2014,5,15.80645161,30.3,1,1490,1365,20,16.5,169.475,158
2014,5,16.05813953,8.9,1,1490,1355,20,18.8,165.05,234
2014,5,10.90551181,14.6,0,1490,1345,95,19.8,166.675,559
2014,5,22.43781095,11.3,1,1490,1355,19,20.1,166.425,245
2014,5,22.41007194,18.9,1,1490,1375,7,20.3,167.7,6069
2014,5,14.00298507,31.3,0,1490,1375,90,19.5,169.175,188
2014,5,15.14204545,76.1,1,1490,1435,15,19.3,164.025,251
2014,5,26.08695652,14.3,0,1490,1750,47,19.5,165.15,3774
2014,5,22,23.7,1,1490,1365,26,14,165.7,65
2014,5,25.19601329,63.2,1,1490,1365,14,9.3,165.7,65
2014,5,31.203125,25,1,1490,1385,15,19.5,164.975,1448
2014,5,11.64285714,11.6,0,1490,1345,110,19.5,163.625,671
2014,5,22.15686275,9.4,1,1490,1375,20,16.5,162.425,320
2014,5,12.69592476,25.3,0,1580,1335,89,18.3,166.15,256
2014,5,10.84795322,41.2,0,1760,1575,130,18.2,165.425,143
2014,5,9.557522124,10.5,0,1790,1755,33,18.4,166.575,378
2014,5,15.29955947,16.5,1,1790,1625,50,19.6,162.475,1213
2014,5,7.113300493,9.6,0,1790,1685,115,19.5,165.15,3774
2014,5,24.27597403,34,1,1790,1625,47,19.2,164.675,322
2014,5,2.140425532,2.8,0,1790,1865,20,19.6,162.475,1213
2014,5,11.77777778,17.7,1,1790,1695,18,14,165.7,65
2014,5,8.093023256,10.9,0,1790,1825,17,20.1,166.425,245
2014,5,10.25405405,42.2,0,1790,1665,40,19.8,163.325,4656
2014,5,19.97409326,38.6,1,1790,1625,9,19.4,163.375,187
2014,5,17.57894737,23.9,1,1790,1745,8,19.5,164.975,1448
2014,5,15.77777778,10.1,1,1790,1695,20,19.6,162.1,1923
2014,5,22.21556886,49.5,1,1790,1625,55,17.1,164.825,186
2014,5,25.75853018,122.7,1,1790,1675,23,18.2,165.425,143
2014,5,21.32905983,23.8,1,1790,1635,58,16.5,162.425,320
2014,5,9.696969697,18,0,1790,1685,80,19.8,163.325,4656
2014,5,15.42207792,23.8,1,1790,1725,29,14,165.7,65
2014,5,16.75862069,8.1,1,1790,1665,49,19.8,163.325,4656
2014,5,19.60960961,43.5,1,1790,1725,26,19.6,164.675,338
2014,5,6.609195402,6.1,0,1790,1685,105,19.5,164.975,1448
2014,5,10.79136691,9.1,0,1790,1445,100,17.1,164.825,186
2014,5,10.08333333,12.1,0,1830,1610,194,19.8,161.1,273
2014,5,4.432989691,2,0,1980,1765,98,19.5,163.625,671
2014,5,2.823529412,12.8,0,1980,1555,146,19.8,161.1,273
2014,5,12.77904328,80.1,0,1980,1565,214,19.6,162.1,1923
2014,5,9.25566343,13.6,0,1980,1535,137,18,163.675,489
2014,5,8.6,13.4,0,1980,1655,138,19.4,163.375,187
2014,5,13.69230769,27.4,0,1990,1495,49,19.5,163.625,671
2014,5,5.304990758,13.7,0,1990,1990,71,19,168.175,487
2014,5,12.51497006,20.2,0,1990,1675,114,19.6,162.1,1923
2014,5,12.78947368,32.4,0,1990,1920,118,20.4,173.8,184
2014,5,27.84773663,75.2,1,1990,1795,6,19.5,164.975,1448
2014,5,10.36585366,32.7,0,1990,1665,101,19,168.175,487
2014,5,7.082294264,8.6,0,1990,2050,83,19.5,163.625,671
2014,5,9.064748201,21,0,1990,1930,119,19.5,163.625,671
2014,5,9.814814815,15.4,0,2260,2115,140,18.3,166.15,256
2014,5,10.40740741,28.1,0,2350,2090,107,13.1,165.7,65
2014,5,6.9,7.3,0,2350,1695,118,19.6,164.675,338
2014,5,13.19776119,70.7,0,2350,2260,6,19.5,165.15,3774
2014,5,10.37591241,135.4,0,2360,2155,23,19.8,163.325,4656
2014,5,9.379232506,37.8,0,2360,1875,140,19.6,164.675,338
2014,5,11.02857143,16.8,0,2360,2015,70,17.1,164.825,186
2014,5,12.65765766,40.1,0,2360,1675,88,19.5,169.175,188
2014,5,7.056603774,37.4,0,2450,1765,176,18.7,164.825,354
2014,5,16.88821752,26.6,0,2450,1735,58,20.3,169.325,347
2014,5,7.804347826,19.9,0,2490,1805,201,19.8,166.675,559
2014,5,13.22010399,36.3,0,2490,1785,75,19.8,163.125,536
2014,5,8.823529412,19.6,1,2490,1815,25,13.1,165.7,65
2014,5,21.18181818,23.3,1,2490,1815,30,15.5,163.425,91
2014,5,6.184210526,26.1,0,2690,2125,122,18.2,165.425,143
2014,5,8.143322476,33.3,0,2970,2155,22,16.5,162.425,320
2014,5,7.603773585,20.2,0,2980,1875,178,19.7,168.7,197
2014,5,5.891891892,10.4,0,3950,1875,180,16.8,166.25,122
2014,5,5.956834532,41.4,1,4960,2575,35,20.3,167.7,6069
2014,6,17.18502203,32.5,0,650,1090,102,22,167.6,186
2014,6,17.2,3.7,0,650,1050,45,22.7,163.7,1213
2014,6,16.22340426,11.7,0,650,1150,50,22.7,165.3,105
2014,6,13.49462366,23.9,0,650,1100,88,23.8,165.94,671
2014,6,10.52910053,13.3,0,650,930,61,24,166.68,1448
2014,6,25.00833333,28.6,0,650,960,29,26.9,165.68,637
2014,6,15.01872659,23.6,0,650,1190,115,23.8,165.94,671
2014,6,21.36,33.4,0,650,950,13,22.6,166,3774
2014,6,14.98333333,32.1,0,650,1040,89,22.6,166,3774
2014,6,12.07142857,36.2,0,650,1040,8,23.9,165.28,4656
2014,6,11.62280702,37.9,0,650,1040,90,23.9,165.28,4656
2014,6,12.50160772,21.6,0,650,1050,47,22.9,170.08,347
2014,6,12.47058824,19.3,0,650,1120,65,22.1,172.94,342
2014,6,9.147869674,24.3,0,650,1120,70,14.8,166.92,65
2014,6,10.91160221,17.2,0,650,920,132,23.6,163.6,536
2014,6,15.57142857,31.9,0,650,1040,91,22.3,166.46,166
2014,6,20.34825871,34.1,0,650,1080,28,22.5,168.84,256
2014,6,16.64705882,14.9,0,650,1090,65,22.7,163.7,1213
2014,6,14.87391304,15.6,0,650,900,146,21.7,166.72,143
2014,6,10.74444444,46,0,650,1060,99,22.6,168.22,1027
2014,6,11.275,18,0,650,1220,21,22.5,168.84,256
2014,6,11.40115163,66,0,650,1210,40,22.2,167.5,147
2014,6,12.67857143,11.8,0,650,1060,129,20.8,165.5,85
2014,6,4.680851064,2.9,0,650,1070,102,22.7,163.7,1213
2014,6,17.66233766,11.3,0,650,1190,17,18.1,166.86,140
2014,6,14.03846154,15.2,0,650,1170,22,23.2,165.6,338
2014,6,11.35338346,16.8,0,990,1245,7,22.6,168.22,1027
2014,6,16.90829694,13.8,0,990,1255,49,24.1,169.32,559
2014,6,4.129682997,11.9,0,990,1145,22,23.8,163.3,273
2014,6,15.64285714,8.8,0,990,1185,34,22,167.6,186
2014,6,9.534883721,11.7,0,990,1185,18,21.4,168.06,122
2014,6,16.05128205,104.3,0,990,1265,65,23.6,163.6,536
2014,6,10.77235772,13.9,0,990,1205,94,18.7,166.92,65
2014,6,11.06060606,10.4,0,1310,1295,4,21.4,168.06,122
2014,6,11.59259259,44.7,0,1320,1245,50,20.6,164.8,320
2014,6,21.8,36.3,1,1330,1465,147,22.2,167.5,147
2014,6,11.44444444,25.8,0,1330,1275,81,22.7,163.7,1213
2014,6,13.58064516,20,1,1330,1555,99,22.5,166.12,251
2014,6,19.56772334,32.3,1,1330,1415,15,23,167.46,192
2014,6,18.0126183,51.9,0,1330,1275,149,22.7,165.3,105
2014,6,22.25,63.6,1,1330,1465,58,17,166.92,65
2014,6,12.82608696,17.7,0,1330,1295,11,24,166.68,1448
2014,6,12.75720165,12.9,0,1330,1285,34,22.8,168.6,245
2014,6,10.02212389,10.8,0,1330,1195,203,22.9,170.08,347
2014,6,11.73333333,20.5,0,1330,1265,146,22.5,168.84,256
2014,6,20,25.7,1,1330,1475,59,22.2,167.5,147
2014,6,21,22,1,1330,1465,62,22.5,168.84,256
2014,6,15.63291139,30.9,1,1330,1485,16,22.8,163.2,1923
2014,6,21.19760479,16.1,1,1330,1475,27,23.9,165.28,4656
2014,6,9.932432432,13.4,0,1340,1265,69,22.5,166.12,251
2014,6,13.44262295,8.9,0,1490,1345,53,23.9,165.28,4656
2014,6,16.01156069,13.2,1,1490,1555,88,23.9,165.28,4656
2014,6,19,30.3,1,1490,1535,87,23.4,166.8,322
2014,6,8.513196481,41.5,0,1490,1315,93,24,166.68,1448
2014,6,29.87341772,59,1,1490,1365,26,23.5,169.56,212
2014,6,13.72727273,30.2,0,1490,1395,115,22.3,167.2,234
2014,6,29.64102564,26.3,1,1490,1415,4,22,167.6,186
2014,6,15.81538462,64.2,0,1490,1475,51,23.8,163.3,273
2014,6,17.89473684,68,0,1490,1325,132,24.3,169.54,197
2014,6,23.08724832,23.7,1,1490,1455,7,22.6,166,3774
2014,6,12.86956522,6.4,1,1490,1355,9,22.7,165.06,277
2014,6,17.68328446,75.4,1,1490,1495,160,23.8,165.94,671
2014,6,14.84375,7.3,1,1490,1495,167,18.7,166.92,65
2014,6,21.18773946,19.8,1,1490,1545,115,23.2,165.6,338
2014,6,9.488372093,9.3,0,1490,1475,75,20.6,164.8,320
2014,6,15.81761006,24,1,1490,1805,9,22.6,168.22,1027
2014,6,14.03,13.4,1,1490,1355,7,22.3,167.2,234
2014,6,15.13333333,31.8,0,1490,1445,27,22.6,168.22,1027
2014,6,10.37037037,16.2,0,1490,1445,13,23.9,165.28,4656
2014,6,20.76388889,14.2,1,1490,1385,9,22.6,168.38,378
2014,6,13.99425287,25.6,0,1490,1425,102,23.8,165.94,671
2014,6,18.93939394,11.4,1,1490,1375,27,23.2,165.6,338
2014,6,21.76829268,17,1,1490,1365,27,21.3,170.54,158
2014,6,24.80952381,30.6,1,1490,1355,29,21.7,166.72,143
2014,6,11.08602151,4.9,0,1490,1285,224,23.9,165.28,4656
2014,6,8.54,10.2,0,1490,1375,93,23.4,168.96,6069
2014,6,9.297297297,7.8,0,1490,1475,168,21.5,164.84,91
2014,6,25.71428571,16.3,1,1490,1375,9,22.3,167.2,234
2014,6,25.79008074,106.5,1,1490,1355,13,22.8,168.6,245
2014,6,13.57142857,15.8,0,1590,1675,24,23.8,165.94,671
2014,6,14.78555305,46.8,0,1590,1605,29,23.2,165.6,338
2014,6,13.37078652,39.7,0,1660,1455,115,21.4,168.06,122
2014,6,12.18,30.4,0,1660,1715,160,22.8,168.6,245
2014,6,12.02777778,18,0,1760,1425,171,21.3,170.54,158
2014,6,18.0952381,7.2,1,1790,1625,56,20.6,164.8,320
2014,6,20.1183432,18.9,1,1790,1625,59,21.2,164.82,489
2014,6,10.19337017,36.9,0,1790,1445,111,22.1,172.94,342
2014,6,17.76315789,6.1,1,1790,1625,55,23.8,165.94,671
2014,6,16.46666667,15,1,1790,1625,43,23.6,163.6,536
